timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
1354428077220900,1012.1,535.589,2.51997,150.827,87.6085,-529.002,3.33218,0.912211,0.0581174,0.0159204,0.998183,54.3711,54.3711,1,1002.05,532.914,2.2283,211.058,89.6755,-520.78,-3.46846,0.651003,-0.0604952,0.0113619,0.998104,54.3711,54.3711,1,1007.07,534.251,1,0
1354428082314600,1012.42,536.02,2.53147,150.894,87.682,-528.991,3.33218,0.912211,0.0581174,0.0159204,0.998183,54.3696,54.3696,1,1002.48,532.898,2.18571,211.104,89.6625,-520.776,-3.46846,0.651003,-0.0604952,0.0113619,0.998104,54.3696,54.3696,1,1007.45,534.459,1,0
1354428087302800,1012.42,536.02,2.53147,150.894,87.682,-528.991,3.33218,0.912211,0.0581174,0.0159204,0.998183,54.3696,54.3696,1,1002.48,532.898,2.18571,211.104,89.6625,-520.776,-3.46846,0.651003,-0.0604952,0.0113619,0.998104,54.3696,54.3696,1,1007.45,534.459,1,0
1354428092194300,1014.92,531.668,2.54611,151,87.7544,-528.966,3.36925,0.823943,0.0587646,0.01438,0.998168,54.3666,54.3666,1,1003.01,529.32,2.05684,211.243,89.7733,-520.785,-3.46846,0.572146,-0.0604961,0.00998566,0.998119,54.3666,54.3666,1,1008.97,530.494,1,0
1354428097153200,1015.1,525.505,2.53378,151.05,87.8295,-528.839,3.36925,0.696905,0.0587663,0.012163,0.998198,54.3544,54.3544,1,1003.29,529.543,2.22897,211.26,89.8024,-520.681,-3.46846,0.572146,-0.0604961,0.00998566,0.998119,54.3544,54.3544,1,1009.2,527.524,1,0
1354428102203800,1015.35,525.891,2.51917,151.092,87.9153,-528.695,3.36925,0.696905,0.0587663,0.012163,0.998198,54.342,54.342,1,1003.65,529.367,2.21193,211.314,89.8605,-520.6,-3.46846,0.572146,-0.0604961,0.00998566,0.998119,54.342,54.342,1,1009.5,527.629,1,0
1354428107171500,1020.24,525.969,2.50655,151.127,87.9486,-528.723,3.45667,0.696905,0.0602893,0.012163,0.998107,54.3482,54.3482,1,1003.92,529.769,2.20811,211.365,89.8606,-520.714,-3.46846,0.572146,-0.0604961,0.00998566,0.998119,54.3482,54.3482,1,1012.08,527.869,1,0
1354428112168000,1020.5,526.34,2.55306,151.169,87.9969,-528.681,3.45667,0.696905,0.0602893,0.012163,0.998107,54.3507,54.3507,1,1004.09,532.986,2.26144,211.415,89.8503,-520.818,-3.46846,0.631305,-0.0604954,0.0110181,0.998108,54.3507,54.3507,1,1012.29,529.663,1,0
1354428117031000,1020.64,526.356,2.51938,151.207,88.0009,-528.723,3.45667,0.696905,0.0602893,0.012163,0.998107,54.3492,54.3492,1,1001.61,532.928,2.27972,211.466,89.8627,-520.748,-3.5208,0.631305,-0.0614072,0.0110181,0.998052,54.3492,54.3492,1,1011.12,529.642,1,0
1354428122066000,1020.81,531.679,2.52316,151.245,88.0272,-528.719,3.45667,0.796429,0.0602879,0.0138999,0.998084,54.3412,54.3412,1,1001.81,533.059,2.24592,211.472,89.927,-520.607,-3.5208,0.631305,-0.0614072,0.0110181,0.998052,54.3412,54.3412,1,1011.31,532.369,1,0
1354428127118700,1015.79,532.748,2.58526,151.282,88.071,-528.692,3.35682,0.811598,0.0585483,0.0141646,0.998184,54.3418,54.3418,1,1002.04,532.878,2.2598,211.532,89.9214,-520.657,-3.5208,0.631305,-0.0614072,0.0110181,0.998052,54.3418,54.3418,1,1008.92,532.813,1,0
1354428132217200,1015.89,532.815,2.56952,151.304,88.118,-528.549,3.35682,0.811598,0.0585483,0.0141646,0.998184,54.336,54.336,1,1002.29,532.947,2.21604,211.549,89.9188,-520.688,-3.5208,0.631305,-0.0614072,0.0110181,0.998052,54.336,54.336,1,1009.09,532.881,1,0
1354428137226400,1016.04,533.055,2.58085,151.334,88.1298,-528.569,3.35682,0.811598,0.0585483,0.0141646,0.998184,54.3401,54.3401,1,1002.52,532.993,2.19921,211.604,89.9002,-520.754,-3.5208,0.631305,-0.0614072,0.0110181,0.998052,54.3401,54.3401,1,1009.28,533.024,1,0
1354428142210800,1016.25,533.463,2.59621,151.364,88.1587,-528.53,3.35682,0.811598,0.0585483,0.0141646,0.998184,54.3285,54.3285,1,1002.69,550.685,2.23703,211.621,89.9631,-520.57,-3.5208,0.973011,-0.0614021,0.0169814,0.997969,54.3285,54.3285,1,1009.47,542.074,1,0
1354428147198300,1016.49,533.408,2.4994,151.404,88.2197,-528.401,3.35682,0.811598,0.0585483,0.0141646,0.998184,54.3323,54.3323,1,1002.81,550.595,2.48394,211.67,89.8964,-520.777,-3.5208,0.973011,-0.0614021,0.0169814,0.997969,54.3323,54.3323,1,1009.65,542.002,1,0
1354428152134400,1016.62,533.433,2.54093,151.424,88.2248,-528.437,3.35682,0.811598,0.0585483,0.0141646,0.998184,54.3162,54.3162,1,1002.99,550.771,2.24748,211.679,89.985,-520.424,-3.5208,0.973011,-0.0614021,0.0169814,0.997969,54.3162,54.3162,1,1009.8,542.102,1,0
1354428157127400,1016.62,533.433,2.54093,151.424,88.2248,-528.437,3.35682,0.811598,0.0585483,0.0141646,0.998184,54.3162,54.3162,1,1002.99,550.771,2.24748,211.679,89.985,-520.424,-3.5208,0.973011,-0.0614021,0.0169814,0.997969,54.3162,54.3162,1,1009.8,542.102,1,0
1354428161932400,1016.88,533.403,2.59266,151.483,88.2629,-528.401,3.35682,0.811598,0.0585483,0.0141646,0.998184,54.3214,54.3214,1,1003.53,550.376,2.40364,211.775,89.9507,-520.572,-3.5208,0.973011,-0.0614021,0.0169814,0.997969,54.3214,54.3214,1,1010.21,541.89,1,0
1354428166943200,1016.99,533.559,2.60924,151.501,88.2618,-528.436,3.35682,0.811598,0.0585483,0.0141646,0.998184,54.3163,54.3163,1,1003.7,558.53,2.33154,211.791,89.997,-520.441,-3.5208,1.12895,-0.061399,0.0197026,0.997919,54.3163,54.3163,1,1010.34,546.044,1,0
1354428171910100,1008.84,548.435,2.58118,151.539,88.2891,-528.334,3.1964,1.0931,0.0557486,0.0190771,0.998263,54.3245,54.3245,1,1003.87,558.435,2.46615,211.839,89.9037,-520.701,-3.5208,1.12895,-0.061399,0.0197026,0.997919,54.3245,54.3245,1,1006.35,553.435,1,0
1354428176939400,1008.99,548.679,2.63091,151.572,88.3149,-528.235,3.1964,1.0931,0.0557486,0.0190771,0.998263,54.31,54.31,1,1004.04,559.411,2.36719,211.877,89.9624,-520.514,-3.5208,1.14596,-0.0613987,0.0199994,0.997913,54.31,54.31,1,1006.51,554.045,1,0
1354428181921400,1007.88,548.806,2.55286,151.598,88.2718,-528.37,3.17078,1.0931,0.0553023,0.0190771,0.998287,54.3215,54.3215,1,1004.25,559.398,2.43721,211.916,89.9326,-520.602,-3.5208,1.14596,-0.0613987,0.0199994,0.997913,54.3215,54.3215,1,1006.07,554.102,1,0
